date,region,region_name,state,lat,lon,solar_mwh,demand_mwh,coal_mwh
2021-06-20,NER,NE India,Assam,26.2,92.93,190.0,53000.0,7000.0
2021-06-20,NR,North India,Rajasthan,26.91,74.22,50130.0,1205000.0,453000.0
2021-06-20,SR,South India,Tamil Nadu,11.12,78.66,111090.0,920000.0,368000.0
2021-06-20,WR,West India,Gujarat,23.02,72.57,28400.0,995000.0,908000.0
2021-06-21,ER,East India,Odisha,20.95,85.09,5290.0,438000.0,482000.0
2021-06-21,NER,NE India,Assam,26.2,92.93,230.0,54000.0,8000.0
2021-06-21,NR,North India,Rajasthan,26.91,74.22,49510.0,1313000.0,517000.0
2021-06-21,SR,South India,Tamil Nadu,11.12,78.66,109680.0,993000.0,393000.0
2021-06-21,WR,West India,Gujarat,23.02,72.57,32479.999999999996,1070000.0,1055000.0
2021-06-22,ER,East India,Odisha,20.95,85.09,4070.0000000000005,451000.0,515000.0
2021-06-22,NER,NE India,Assam,26.2,92.93,250.0,57000.0,14000.0
2021-06-22,NR,North India,Rajasthan,26.91,74.22,52170.0,1414000.0,598000.0
2021-06-22,SR,South India,Tamil Nadu,11.12,78.66,97960.0,1014000.0,438000.0
2021-06-22,WR,West India,Gujarat,23.02,72.57,30980.0,1111000.0,1108000.0
2021-06-23,ER,East India,Odisha,20.95,85.09,4710.0,460000.0,522000.0
2021-06-23,NER,NE India,Assam,26.2,92.93,230.0,56000.0,16000.0
2021-06-23,NR,North India,Rajasthan,26.91,74.22,51790.0,1460000.0,638000.0
2021-06-23,SR,South India,Tamil Nadu,11.12,78.66,91360.0,1025000.0,482000.0
2021-06-23,WR,West India,Gujarat,23.02,72.57,28300.0,1115000.0,1102000.0
2021-06-24,ER,East India,Odisha,20.95,85.09,5250.0,473000.0,487000.0
2021-06-24,NER,NE India,Assam,26.2,92.93,230.0,56000.0,11000.0
2021-06-24,NR,North India,Rajasthan,26.91,74.22,51320.0,1417000.0,628000.0
2021-06-24,SR,South India,Tamil Nadu,11.12,78.66,88500.0,998000.0,465000.0
2021-06-24,WR,West India,Gujarat,23.02,72.57,28510.0,1102000.0,1089000.0
2021-06-25,ER,East India,Odisha,20.95,85.09,4960.0,477000.0,479000.0
2021-06-25,NER,NE India,Assam,26.2,92.93,240.0,56000.0,10000.0
2021-06-25,NR,North India,Rajasthan,26.91,74.22,53350.0,1420000.0,630000.0
2021-06-25,SR,South India,Tamil Nadu,11.12,78.66,95740.0,1021000.0,481000.0
2021-06-25,WR,West India,Gujarat,23.02,72.57,32030.0,1103000.0,1061000.0
2021-06-26,ER,East India,Odisha,20.95,85.09,5060.0,462000.0,458000.0
2021-06-26,NER,NE India,Assam,26.2,92.93,220.0,56000.0,11000.0
2021-06-26,NR,North India,Rajasthan,26.91,74.22,52380.0,1383000.0,628000.0
2021-06-26,SR,South India,Tamil Nadu,11.12,78.66,78920.0,1025000.0,476000.0
2021-06-26,WR,West India,Gujarat,23.02,72.57,32820.0,1124000.0,1075000.0
2021-06-27,ER,East India,Odisha,20.95,85.09,5080.0,464000.0,489000.0
2021-06-27,NER,NE India,Assam,26.2,92.93,250.0,54000.0,11000.0
2021-06-27,NR,North India,Rajasthan,26.91,74.22,49530.0,1406000.0,629000.0
2021-06-27,SR,South India,Tamil Nadu,11.12,78.66,55510.0,911000.0,473000.0
2021-06-27,WR,West India,Gujarat,23.02,72.57,31900.0,1092000.0,1083000.0
2021-06-28,ER,East India,Odisha,20.95,85.09,5270.0,487000.0,536000.0
2021-06-28,NER,NE India,Assam,26.2,92.93,190.0,52000.0,13000.0
2021-06-28,NR,North India,Rajasthan,26.91,74.22,50620.0,1509000.0,695000.0
2021-06-28,SR,South India,Tamil Nadu,11.12,78.66,91030.0,959000.0,542000.0
2021-06-28,WR,West India,Gujarat,23.02,72.57,30570.0,1127000.0,1135000.0
2021-06-29,ER,East India,Odisha,20.95,85.09,5150.0,489000.0,541000.0
2021-06-29,NER,NE India,Assam,26.2,92.93,100.0,52000.0,16000.0
2021-06-29,NR,North India,Rajasthan,26.91,74.22,55320.0,1566000.0,719000.0
2021-06-29,SR,South India,Tamil Nadu,11.12,78.66,108450.0,1046000.0,580000.0
2021-06-29,WR,West India,Gujarat,23.02,72.57,37540.0,1149000.0,1184000.0
2021-06-30,ER,East India,Odisha,20.95,85.09,4280.0,488000.0,548000.0
2021-06-30,NER,NE India,Assam,26.2,92.93,80.0,50000.0,13000.0
2021-06-30,NR,North India,Rajasthan,26.91,74.22,54400.0,1590000.0,688000.0
2021-06-30,SR,South India,Tamil Nadu,11.12,78.66,109410.0,1078000.0,556000.0
2021-06-30,WR,West India,Gujarat,23.02,72.57,37570.0,1178000.0,1155000.0
2021-07-01,ER,East India,Odisha,20.95,85.09,4710.0,457000.0,518000.0
2021-07-01,NER,NE India,Assam,26.2,92.93,110.0,50000.0,11000.0
2021-07-01,NR,North India,Rajasthan,26.91,74.22,49160.0,1607000.0,657000.0
2021-07-01,SR,South India,Tamil Nadu,11.12,78.66,78530.0,1055000.0,541000.0
2021-07-01,WR,West India,Gujarat,23.02,72.57,35250.0,1152000.0,1132000.0
2021-07-02,ER,East India,Odisha,20.95,85.09,5280.0,446000.0,500000.0
2021-07-02,NER,NE India,Assam,26.2,92.93,80.0,49000.0,10000.0
2021-07-02,NR,North India,Rajasthan,26.91,74.22,52320.0,1599000.0,644000.0
2021-07-02,SR,South India,Tamil Nadu,11.12,78.66,74940.0,1004000.0,511000.0
2021-07-02,WR,West India,Gujarat,23.02,72.57,34640.0,1189000.0,1060000.0
2021-07-03,ER,East India,Odisha,20.95,85.09,5040.0,476000.0,500000.0
2021-07-03,NER,NE India,Assam,26.2,92.93,90.0,51000.0,11000.0
2021-07-03,NR,North India,Rajasthan,26.91,74.22,50960.0,1466000.0,600000.0
2021-07-03,SR,South India,Tamil Nadu,11.12,78.66,97000.0,1010000.0,531000.0
2021-07-03,WR,West India,Gujarat,23.02,72.57,35760.0,1217000.0,1154000.0
2021-07-04,ER,East India,Odisha,20.95,85.09,4760.0,482000.0,515000.0
2021-07-04,NER,NE India,Assam,26.2,92.93,60.0,52000.0,13000.0
2021-07-04,NR,North India,Rajasthan,26.91,74.22,54280.0,1488000.0,610000.0
2021-07-04,SR,South India,Tamil Nadu,11.12,78.66,89500.0,959000.0,572000.0
2021-07-04,WR,West India,Gujarat,23.02,72.57,37190.0,1210000.0,1164000.0
2021-07-05,ER,East India,Odisha,20.95,85.09,5730.0,490000.0,555000.0
2021-07-05,NER,NE India,Assam,26.2,92.93,180.0,54000.0,15000.0
2021-07-05,NR,North India,Rajasthan,26.91,74.22,53420.0,1558000.0,650000.0
2021-07-05,SR,South India,Tamil Nadu,11.12,78.66,87370.0,968000.0,597000.0
2021-07-05,WR,West India,Gujarat,23.02,72.57,35830.0,1267000.0,1242000.0
2021-07-06,ER,East India,Odisha,20.95,85.09,5270.0,504000.0,549000.0
2021-07-06,NER,NE India,Assam,26.2,92.93,190.0,56000.0,17000.0
2021-07-06,NR,North India,Rajasthan,26.91,74.22,53580.0,1612000.0,701000.0
2021-07-06,SR,South India,Tamil Nadu,11.12,78.66,98720.0,999000.0,616000.0
2021-07-06,WR,West India,Gujarat,23.02,72.57,37320.0,1298000.0,1292000.0
2021-07-07,ER,East India,Odisha,20.95,85.09,5040.0,496000.0,531000.0
2021-07-07,NER,NE India,Assam,26.2,92.93,210.0,55000.0,17000.0
2021-07-07,NR,North India,Rajasthan,26.91,74.22,48620.0,1642000.0,726000.0
2021-07-07,SR,South India,Tamil Nadu,11.12,78.66,100960.0,996000.0,606000.0
2021-07-07,WR,West India,Gujarat,23.02,72.57,38280.0,1319000.0,1249000.0
2021-07-08,ER,East India,Odisha,20.95,85.09,3890.0,474000.0,510000.0
2021-07-08,NER,NE India,Assam,26.2,92.93,190.0,56000.0,12000.0
2021-07-08,NR,North India,Rajasthan,26.91,74.22,52180.0,1623000.0,668000.0
2021-07-08,SR,South India,Tamil Nadu,11.12,78.66,81120.0,946000.0,581000.0
2021-07-08,WR,West India,Gujarat,23.02,72.57,30610.0,1261000.0,1280000.0
2021-07-09,ER,East India,Odisha,20.95,85.09,4490.0,492000.0,520000.0
2021-07-09,NER,NE India,Assam,26.2,92.93,230.0,58000.0,10000.0
2021-07-09,NR,North India,Rajasthan,26.91,74.22,54860.0,1594000.0,668000.0
2021-07-09,SR,South India,Tamil Nadu,11.12,78.66,73480.0,929000.0,562000.0
2021-07-09,WR,West India,Gujarat,23.02,72.57,29450.0,1236000.0,1257000.0
2021-07-10,ER,East India,Odisha,20.95,85.09,4790.0,505000.0,534000.0
2021-07-10,NER,NE India,Assam,26.2,92.93,140.0,56000.0,10000.0
2021-07-10,NR,North India,Rajasthan,26.91,74.22,52320.0,1622000.0,666000.0
2021-07-10,SR,South India,Tamil Nadu,11.12,78.66,74200.0,879000.0,544000.0
2021-07-10,WR,West India,Gujarat,23.02,72.57,32970.0,1217000.0,1260000.0
2021-07-11,ER,East India,Odisha,20.95,85.09,4530.0,491000.0,529000.0
2021-07-11,NER,NE India,Assam,26.2,92.93,180.0,55000.0,10000.0
2021-07-11,NR,North India,Rajasthan,26.91,74.22,43290.0,1534000.0,629000.0
2021-07-11,SR,South India,Tamil Nadu,11.12,78.66,50670.0,807000.0,493000.0
2021-07-11,WR,West India,Gujarat,23.02,72.57,23400.0,1149000.0,1175000.0
2021-07-12,ER,East India,Odisha,20.95,85.09,4670.0,507000.0,519000.0
2021-07-12,NER,NE India,Assam,26.2,92.93,260.0,57000.0,11000.0
2021-07-12,NR,North India,Rajasthan,26.91,74.22,42570.0,1472000.0,619000.0
2021-07-12,SR,South India,Tamil Nadu,11.12,78.66,66910.0,866000.0,489000.0
2021-07-12,WR,West India,Gujarat,23.02,72.57,30560.0,1137000.0,1148000.0
2021-07-13,ER,East India,Odisha,20.95,85.09,4610.0,510000.0,513000.0
2021-07-13,NER,NE India,Assam,26.2,92.93,150.0,55000.0,11000.0
2021-07-13,NR,North India,Rajasthan,26.91,74.22,46680.0,1437000.0,615000.0
2021-07-13,SR,South India,Tamil Nadu,11.12,78.66,62330.0,881000.0,484000.0
2021-07-13,WR,West India,Gujarat,23.02,72.57,34730.0,1152000.0,1134000.0
2021-07-14,ER,East India,Odisha,20.95,85.09,4840.0,516000.0,503000.0
2021-07-14,NER,NE India,Assam,26.2,92.93,170.0,55000.0,11000.0
2021-07-14,NR,North India,Rajasthan,26.91,74.22,50760.0,1389000.0,606000.0
2021-07-14,SR,South India,Tamil Nadu,11.12,78.66,62130.0,860000.0,458000.0
2021-07-14,WR,West India,Gujarat,23.02,72.57,33560.0,1157000.0,1124000.0
2021-07-15,ER,East India,Odisha,20.95,85.09,4900.0,523000.0,512000.0
2021-07-15,NER,NE India,Assam,26.2,92.93,200.0,55000.0,11000.0
2021-07-15,NR,North India,Rajasthan,26.91,74.22,55160.0,1433000.0,612000.0
2021-07-15,SR,South India,Tamil Nadu,11.12,78.66,65010.00000000001,833000.0,467000.0
2021-07-15,WR,West India,Gujarat,23.02,72.57,34420.0,1180000.0,1161000.0
2021-07-16,ER,East India,Odisha,20.95,85.09,5190.0,542000.0,532000.0
2021-07-16,NER,NE India,Assam,26.2,92.93,210.0,55000.0,13000.0
2021-07-16,NR,North India,Rajasthan,26.91,74.22,53010.0,1544000.0,671000.0
2021-07-16,SR,South India,Tamil Nadu,11.12,78.66,79220.0,870000.0,496000.0
2021-07-16,WR,West India,Gujarat,23.02,72.57,35470.0,1186000.0,1213000.0
2021-07-17,ER,East India,Odisha,20.95,85.09,5400.0,532000.0,531000.0
2021-07-17,NER,NE India,Assam,26.2,92.93,110.0,54000.0,14000.0
2021-07-17,NR,North India,Rajasthan,26.91,74.22,49100.0,1568000.0,668000.0
2021-07-17,SR,South India,Tamil Nadu,11.12,78.66,82760.0,873000.0,510000.0
2021-07-17,WR,West India,Gujarat,23.02,72.57,33540.0,1210000.0,1235000.0
2021-07-18,ER,East India,Odisha,20.95,85.09,4650.0,504000.0,467000.0
2021-07-18,NER,NE India,Assam,26.2,92.93,160.0,54000.0,10000.0
2021-07-18,NR,North India,Rajasthan,26.91,74.22,47580.0,1426000.0,585000.0
2021-07-18,SR,South India,Tamil Nadu,11.12,78.66,57380.0,806000.0,426000.0
2021-07-18,WR,West India,Gujarat,23.02,72.57,22890.0,1143000.0,1097000.0
2021-07-19,ER,East India,Odisha,20.95,85.09,4740.0,522000.0,443000.0
2021-07-19,NER,NE India,Assam,26.2,92.93,240.0,55000.0,10000.0
2021-07-19,NR,North India,Rajasthan,26.91,74.22,42890.0,1263000.0,529000.0
2021-07-19,SR,South India,Tamil Nadu,11.12,78.66,90000.0,860000.0,398000.0
2021-07-19,WR,West India,Gujarat,23.02,72.57,27740.0,1151000.0,990000.0
2021-07-20,ER,East India,Odisha,20.95,85.09,4210.0,498000.0,457000.0
2021-07-20,NER,NE India,Assam,26.2,92.93,50.0,59000.0,10000.0
2021-07-20,NR,North India,Rajasthan,26.91,74.22,37120.0,1205000.0,471000.0
2021-07-20,SR,South India,Tamil Nadu,11.12,78.66,82120.0,887000.0,393000.0
2021-07-20,WR,West India,Gujarat,23.02,72.57,19860.0,1134000.0,961000.0
2021-07-21,ER,East India,Odisha,20.95,85.09,4370.0,505000.0,462000.0
2021-07-21,NER,NE India,Assam,26.2,92.93,220.0,59000.0,10000.0
2021-07-21,NR,North India,Rajasthan,26.91,74.22,41780.0,1244000.0,453000.0
2021-07-21,SR,South India,Tamil Nadu,11.12,78.66,51060.0,836000.0,379000.0
2021-07-21,WR,West India,Gujarat,23.02,72.57,20620.0,1098000.0,964000.0
2021-07-22,ER,East India,Odisha,20.95,85.09,4620.0,512000.0,475000.0
2021-07-22,NER,NE India,Assam,26.2,92.93,280.0,59000.0,10000.0
2021-07-22,NR,North India,Rajasthan,26.91,74.22,45820.0,1322000.0,470000.0
2021-07-22,SR,South India,Tamil Nadu,11.12,78.66,44210.0,803000.0,356000.0
2021-07-22,WR,West India,Gujarat,23.02,72.57,24300.0,1110000.0,1020000.0
2021-07-23,ER,East India,Odisha,20.95,85.09,4400.0,498000.0,506000.0
2021-07-23,NER,NE India,Assam,26.2,92.93,270.0,56000.0,11000.0
2021-07-23,NR,North India,Rajasthan,26.91,74.22,47260.0,1385000.0,514000.0
2021-07-23,SR,South India,Tamil Nadu,11.12,78.66,69320.0,827000.0,367000.0
2021-07-23,WR,West India,Gujarat,23.02,72.57,21400.0,1121000.0,1069000.0
2021-07-24,ER,East India,Odisha,20.95,85.09,4570.0,483000.0,493000.0
2021-07-24,NER,NE India,Assam,26.2,92.93,280.0,59000.0,12000.0
2021-07-24,NR,North India,Rajasthan,26.91,74.22,49040.0,1418000.0,521000.0
2021-07-24,SR,South India,Tamil Nadu,11.12,78.66,91350.0,858000.0,373000.0
2021-07-24,WR,West India,Gujarat,23.02,72.57,24110.0,1080000.0,1049000.0
2021-07-25,ER,East India,Odisha,20.95,85.09,4910.0,505000.0,481000.0
2021-07-25,NER,NE India,Assam,26.2,92.93,200.0,57000.0,10000.0
2021-07-25,NR,North India,Rajasthan,26.91,74.22,45030.0,1438000.0,544000.0
2021-07-25,SR,South India,Tamil Nadu,11.12,78.66,94060.0,843000.0,355000.0
2021-07-25,WR,West India,Gujarat,23.02,72.57,17240.0,1027000.0,1007000.0
2021-07-26,ER,East India,Odisha,20.95,85.09,4230.0,521000.0,492000.0
2021-07-26,NER,NE India,Assam,26.2,92.93,210.0,59000.0,11000.0
2021-07-26,NR,North India,Rajasthan,26.91,74.22,45110.0,1462000.0,553000.0
2021-07-26,SR,South India,Tamil Nadu,11.12,78.66,96580.0,911000.0,384000.0
2021-07-26,WR,West India,Gujarat,23.02,72.57,19640.0,1060000.0,1033000.0
2021-07-27,ER,East India,Odisha,20.95,85.09,3990.0,510000.0,480000.0
2021-07-27,NER,NE India,Assam,26.2,92.93,180.0,59000.0,10000.0
2021-07-27,NR,North India,Rajasthan,26.91,74.22,28390.0,1365000.0,510000.0
2021-07-27,SR,South India,Tamil Nadu,11.12,78.66,97850.0,966000.0,408000.0
2021-07-27,WR,West India,Gujarat,23.02,72.57,17620.0,1059000.0,1008000.0
2021-07-28,ER,East India,Odisha,20.95,85.09,4030.0000000000005,495000.0,434000.0
2021-07-28,NER,NE India,Assam,26.2,92.93,230.0,59000.0,10000.0
2021-07-28,NR,North India,Rajasthan,26.91,74.22,26020.0,1146000.0,415000.0
2021-07-28,SR,South India,Tamil Nadu,11.12,78.66,98230.0,994000.0,393000.0
2021-07-28,WR,West India,Gujarat,23.02,72.57,16710.0,1051000.0,932000.0
2021-07-29,ER,East India,Odisha,20.95,85.09,3960.0,465000.0,422000.0
2021-07-29,NER,NE India,Assam,26.2,92.93,230.0,54000.0,10000.0
2021-07-29,NR,North India,Rajasthan,26.91,74.22,32759.999999999996,1141000.0,397000.0
2021-07-29,SR,South India,Tamil Nadu,11.12,78.66,83590.0,1004000.0,398000.0
2021-07-29,WR,West India,Gujarat,23.02,72.57,12540.0,1061000.0,959000.0
2021-07-30,ER,East India,Odisha,20.95,85.09,3910.0,419000.0,405000.0
2021-07-30,NER,NE India,Assam,26.2,92.93,130.0,56000.0,9000.0
2021-07-30,NR,North India,Rajasthan,26.91,74.22,43000.0,1169000.0,398000.0
2021-07-30,SR,South India,Tamil Nadu,11.12,78.66,91970.0,1022000.0,399000.0
2021-07-30,WR,West India,Gujarat,23.02,72.57,16219.999999999998,1063000.0,928000.0
2021-07-31,ER,East India,Odisha,20.95,85.09,3810.0,428000.0,415000.0
2021-07-31,NER,NE India,Assam,26.2,92.93,160.0,54000.0,7000.0
2021-07-31,NR,North India,Rajasthan,26.91,74.22,41720.0,1193000.0,412000.0
2021-07-31,SR,South India,Tamil Nadu,11.12,78.66,78220.0,1012000.0,398000.0
2021-07-31,WR,West India,Gujarat,23.02,72.57,18120.0,1054000.0,913000.0
2021-08-01,ER,East India,Odisha,20.95,85.09,4350.0,459000.0,420000.0
2021-08-01,NER,NE India,Assam,26.2,92.93,150.0,53000.0,6000.0
2021-08-01,NR,North India,Rajasthan,26.91,74.22,37360.0,1129000.0,364000.0
2021-08-01,SR,South India,Tamil Nadu,11.12,78.66,87970.0,968000.0,372000.0
2021-08-01,WR,West India,Gujarat,23.02,72.57,16690.0,1013000.0,867000.0
2021-08-02,ER,East India,Odisha,20.95,85.09,5090.0,480000.0,472000.0
2021-08-02,NER,NE India,Assam,26.2,92.93,240.0,55000.0,7000.0
2021-08-02,NR,North India,Rajasthan,26.91,74.22,41510.0,1228000.0,409000.0
2021-08-02,SR,South India,Tamil Nadu,11.12,78.66,98570.0,1038000.0,418000.0
2021-08-02,WR,West India,Gujarat,23.02,72.57,14930.0,1051000.0,938000.0
2021-08-03,ER,East India,Odisha,20.95,85.09,4750.0,493000.0,486000.0
2021-08-03,NER,NE India,Assam,26.2,92.93,200.0,59000.0,9000.0
2021-08-03,NR,North India,Rajasthan,26.91,74.22,48460.0,1260000.0,425000.0
2021-08-03,SR,South India,Tamil Nadu,11.12,78.66,96180.0,1060000.0,442000.0
2021-08-03,WR,West India,Gujarat,23.02,72.57,20800.0,1087000.0,967000.0
2021-08-04,ER,East India,Odisha,20.95,85.09,4380.0,475000.0,479000.0
2021-08-04,NER,NE India,Assam,26.2,92.93,280.0,58000.0,12000.0
2021-08-04,NR,North India,Rajasthan,26.91,74.22,48180.0,1307000.0,450000.0
2021-08-04,SR,South India,Tamil Nadu,11.12,78.66,94240.0,1073000.0,461000.0
2021-08-04,WR,West India,Gujarat,23.02,72.57,22390.0,1127000.0,1008000.0
2021-08-05,ER,East India,Odisha,20.95,85.09,4360.0,495000.0,486000.0
2021-08-05,NER,NE India,Assam,26.2,92.93,260.0,60000.0,13000.0
2021-08-05,NR,North India,Rajasthan,26.91,74.22,53370.0,1344000.0,499000.0
2021-08-05,SR,South India,Tamil Nadu,11.12,78.66,86600.0,1086000.0,466000.0
2021-08-05,WR,West India,Gujarat,23.02,72.57,24760.0,1171000.0,1097000.0
2021-08-06,ER,East India,Odisha,20.95,85.09,4630.0,505000.0,501000.0
2021-08-06,NER,NE India,Assam,26.2,92.93,250.0,57000.0,14000.0
2021-08-06,NR,North India,Rajasthan,26.91,74.22,51630.0,1372000.0,536000.0
2021-08-06,SR,South India,Tamil Nadu,11.12,78.66,91860.0,1078000.0,469000.0
2021-08-06,WR,West India,Gujarat,23.02,72.57,23170.0,1200000.0,1153000.0
2021-08-07,ER,East India,Odisha,20.95,85.09,4740.0,495000.0,511000.0
2021-08-07,NER,NE India,Assam,26.2,92.93,180.0,55000.0,16000.0
2021-08-07,NR,North India,Rajasthan,26.91,74.22,49440.0,1377000.0,614000.0
2021-08-07,SR,South India,Tamil Nadu,11.12,78.66,100100.0,1067000.0,490000.0
2021-08-07,WR,West India,Gujarat,23.02,72.57,28970.0,1244000.0,1161000.0
2021-08-08,ER,East India,Odisha,20.95,85.09,4200.0,473000.0,466000.0
2021-08-08,NER,NE India,Assam,26.2,92.93,220.0,55000.0,13000.0
2021-08-08,NR,North India,Rajasthan,26.91,74.22,52360.0,1312000.0,595000.0
2021-08-08,SR,South India,Tamil Nadu,11.12,78.66,100210.0,1022000.0,485000.0
2021-08-08,WR,West India,Gujarat,23.02,72.57,29100.0,1233000.0,1186000.0
2021-08-09,ER,East India,Odisha,20.95,85.09,4900.0,500000.0,484000.0
2021-08-09,NER,NE India,Assam,26.2,92.93,190.0,56000.0,12000.0
2021-08-09,NR,North India,Rajasthan,26.91,74.22,50510.0,1325000.0,615000.0
2021-08-09,SR,South India,Tamil Nadu,11.12,78.66,101660.0,1077000.0,524000.0
2021-08-09,WR,West India,Gujarat,23.02,72.57,26980.0,1288000.0,1213000.0
2021-08-10,ER,East India,Odisha,20.95,85.09,4890.0,503000.0,495000.0
2021-08-10,NER,NE India,Assam,26.2,92.93,180.0,57000.0,12000.0
2021-08-10,NR,North India,Rajasthan,26.91,74.22,54990.0,1383000.0,619000.0
2021-08-10,SR,South India,Tamil Nadu,11.12,78.66,86300.0,1079000.0,532000.0
2021-08-10,WR,West India,Gujarat,23.02,72.57,27980.0,1304000.0,1239000.0
2021-08-11,ER,East India,Odisha,20.95,85.09,4390.0,507000.0,515000.0
2021-08-11,NER,NE India,Assam,26.2,92.93,200.0,58000.0,11000.0
2021-08-11,NR,North India,Rajasthan,26.91,74.22,56460.0,1433000.0,638000.0
2021-08-11,SR,South India,Tamil Nadu,11.12,78.66,101200.0,1082000.0,535000.0
2021-08-11,WR,West India,Gujarat,23.02,72.57,28050.0,1298000.0,1229000.0
2021-08-12,ER,East India,Odisha,20.95,85.09,4160.0,502000.0,521000.0
2021-08-12,NER,NE India,Assam,26.2,92.93,170.0,59000.0,10000.0
2021-08-12,NR,North India,Rajasthan,26.91,74.22,57620.0,1464000.0,660000.0
2021-08-12,SR,South India,Tamil Nadu,11.12,78.66,81620.0,1075000.0,551000.0
2021-08-12,WR,West India,Gujarat,23.02,72.57,32610.0,1328000.0,1246000.0
2021-08-13,ER,East India,Odisha,20.95,85.09,4180.0,504000.0,513000.0
2021-08-13,NER,NE India,Assam,26.2,92.93,140.0,57000.0,11000.0
2021-08-13,NR,North India,Rajasthan,26.91,74.22,57600.0,1507000.0,675000.0
2021-08-13,SR,South India,Tamil Nadu,11.12,78.66,78880.0,1055000.0,565000.0
2021-08-13,WR,West India,Gujarat,23.02,72.57,34330.0,1332000.0,1256000.0
2021-08-14,ER,East India,Odisha,20.95,85.09,4220.0,509000.0,512000.0
2021-08-14,NER,NE India,Assam,26.2,92.93,170.0,56000.0,9000.0
2021-08-14,NR,North India,Rajasthan,26.91,74.22,57880.0,1519000.0,683000.0
2021-08-14,SR,South India,Tamil Nadu,11.12,78.66,87930.0,1034000.0,549000.0
2021-08-14,WR,West India,Gujarat,23.02,72.57,35390.0,1323000.0,1220000.0
2021-08-15,ER,East India,Odisha,20.95,85.09,4260.0,496000.0,477000.0
2021-08-15,NER,NE India,Assam,26.2,92.93,220.0,54000.0,9000.0
2021-08-15,NR,North India,Rajasthan,26.91,74.22,57480.0,1496000.0,665000.0
2021-08-15,SR,South India,Tamil Nadu,11.12,78.66,76990.0,956000.0,518000.0
2021-08-15,WR,West India,Gujarat,23.02,72.57,34870.0,1259000.0,1162000.0
2021-08-16,ER,East India,Odisha,20.95,85.09,4210.0,506000.0,495000.0
2021-08-16,NER,NE India,Assam,26.2,92.93,120.0,56000.0,11000.0
2021-08-16,NR,North India,Rajasthan,26.91,74.22,59370.0,1541000.0,719000.0
2021-08-16,SR,South India,Tamil Nadu,11.12,78.66,67000.0,963000.0,546000.0
2021-08-16,WR,West India,Gujarat,23.02,72.57,34640.0,1306000.0,1258000.0
2021-08-17,ER,East India,Odisha,20.95,85.09,3970.0,503000.0,483000.0
2021-08-17,NER,NE India,Assam,26.2,92.93,170.0,56000.0,17000.0
2021-08-17,NR,North India,Rajasthan,26.91,74.22,60450.0,1608000.0,742000.0
2021-08-17,SR,South India,Tamil Nadu,11.12,78.66,61050.0,953000.0,599000.0
2021-08-17,WR,West India,Gujarat,23.02,72.57,31030.0,1306000.0,1260000.0
2021-08-18,ER,East India,Odisha,20.95,85.09,4300.0,500000.0,481000.0
2021-08-18,NER,NE India,Assam,26.2,92.93,280.0,56000.0,14000.0
2021-08-18,NR,North India,Rajasthan,26.91,74.22,59640.0,1635000.0,721000.0
2021-08-18,SR,South India,Tamil Nadu,11.12,78.66,83340.0,953000.0,562000.0
2021-08-18,WR,West India,Gujarat,23.02,72.57,22940.0,1239000.0,1225000.0
2021-08-19,ER,East India,Odisha,20.95,85.09,4400.0,494000.0,483000.0
2021-08-19,NER,NE India,Assam,26.2,92.93,190.0,56000.0,11000.0
2021-08-19,NR,North India,Rajasthan,26.91,74.22,57270.0,1617000.0,711000.0
2021-08-19,SR,South India,Tamil Nadu,11.12,78.66,90630.0,981000.0,538000.0
2021-08-19,WR,West India,Gujarat,23.02,72.57,24450.0,1216000.0,1183000.0
2021-08-20,ER,East India,Odisha,20.95,85.09,4190.0,482000.0,508000.0
2021-08-20,NER,NE India,Assam,26.2,92.93,200.0,56000.0,10000.0
2021-08-20,NR,North India,Rajasthan,26.91,74.22,52230.0,1471000.0,648000.0
2021-08-20,SR,South India,Tamil Nadu,11.12,78.66,79840.0,997000.0,578000.0
2021-08-20,WR,West India,Gujarat,23.02,72.57,24090.0,1199000.0,1149000.0
2021-08-21,ER,East India,Odisha,20.95,85.09,4350.0,491000.0,500000.0
2021-08-21,NER,NE India,Assam,26.2,92.93,240.0,58000.0,9000.0
2021-08-21,NR,North India,Rajasthan,26.91,74.22,48220.0,1326000.0,593000.0
2021-08-21,SR,South India,Tamil Nadu,11.12,78.66,65300.0,962000.0,577000.0
2021-08-21,WR,West India,Gujarat,23.02,72.57,21920.0,1177000.0,1124000.0
2021-08-22,ER,East India,Odisha,20.95,85.09,4280.0,493000.0,468000.0
2021-08-22,NER,NE India,Assam,26.2,92.93,220.0,55000.0,9000.0
2021-08-22,NR,North India,Rajasthan,26.91,74.22,38190.0,1198000.0,543000.0
2021-08-22,SR,South India,Tamil Nadu,11.12,78.66,93890.0,899000.0,544000.0
2021-08-22,WR,West India,Gujarat,23.02,72.57,30080.0,1088000.0,1093000.0
2021-08-23,ER,East India,Odisha,20.95,85.09,5000.0,498000.0,450000.0
2021-08-23,NER,NE India,Assam,26.2,92.93,140.0,55000.0,10000.0
2021-08-23,NR,North India,Rajasthan,26.91,74.22,54040.0,1285000.0,563000.0
2021-08-23,SR,South India,Tamil Nadu,11.12,78.66,98340.0,957000.0,556000.0
2021-08-23,WR,West India,Gujarat,23.02,72.57,34910.0,1193000.0,1149000.0
2021-08-24,ER,East India,Odisha,20.95,85.09,3900.0,510000.0,464000.0
